"","Title","Company","City","State","Skills"
"3431","Statistician I","Nci-Information-Systems-Inc","Nashville"," TN","Python. SQL. R. SAS. C++. statistics. Tableau."
"3432","Semiconductor Patterning Data Scientist","Asml","San Jose"," CA","Python. SQL. R. Excel. C++. statistics. Java."
"3433","Data Scientist - eBusiness","Parker-Hannifin","Cleveland"," OH","C++."
"3434","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Qualcomm","San Diego"," CA","Python. SQL. C++. statistics."
"3435","Intern - Enterprise Data Science","Micron-Technology-Inc","Boise"," ID","Python. SQL. R. C++."
"3436","Data Analyst/Scientist","Booz-Allen-Hamilton","McLean"," VA","Python. SQL. R. C++. Tableau."
"3437","Junior Quantitative Researcher - Machine Learning","Akuna-Capital","Chicago"," IL","Python. SQL. R. SAS. Excel. C++. Tableau."
"3438","Data Architect, Senior","Booz-Allen-Hamilton","Annapolis Junction"," MD","Python. R. Excel. C++."
"3439","Technology Expert I - Data Scientist","City-&-County-of-SAN-Francisco","San Francisco"," CA","Python. SQL. R. C++."
"3440","Statistician I","Nci-Information-Systems-Inc","Nashville"," TN","Python. SQL. R. SAS. Excel. C++."
"3441","Semiconductor Patterning Data Scientist","Asml","San Jose"," CA","R. C++. Tableau."
"3442","Data Scientist - eBusiness","Parker-Hannifin","Cleveland"," OH","Python. SQL. C++. Java."
"3443","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Qualcomm","San Diego"," CA","NoSQL. R. C++. Java."
"3444","Intern - Enterprise Data Science","Micron-Technology-Inc","Boise"," ID","SAS. Excel. C++. statistics. Java."
"3445","Data Analyst/Scientist","Booz-Allen-Hamilton","McLean"," VA","Python. R. SAS. C++. Java."
"3446","Junior Quantitative Researcher - Machine Learning","Akuna-Capital","Chicago"," IL","C++."
"3447","Data Architect, Senior","Booz-Allen-Hamilton","Annapolis Junction"," MD","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3448","Technology Expert I - Data Scientist","City-&-County-of-SAN-Francisco","San Francisco"," CA","SQL. C++."
"3449","Statistician I","Nci-Information-Systems-Inc","Southfield"," MI","Python. SQL. R. C++."
"3450","Semiconductor Patterning Data Scientist","Asml","Boston"," MA","R. Excel. C++."
"3451","Data Scientist - eBusiness","Parker-Hannifin","San Antonio"," TX","C++."
"3452","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Qualcomm","Denver"," CO","Python. R. C++."
"3453","Intern - Enterprise Data Science","Micron-Technology-Inc","Mountain View"," CA","C++."
"3454","Data Analyst/Scientist","Booz-Allen-Hamilton","Denver"," CO","Python. R. Excel. C++. statistics. Java."
"3455","Junior Quantitative Researcher - Machine Learning","Akuna-Capital","Washington"," DC","Python. SQL. R. SAS. C++. statistics. Tableau."
"3456","Data Architect, Senior","Booz-Allen-Hamilton","San Francisco"," CA","Python. SQL. R. Excel. C++. statistics. Java."
"3457","Technology Expert I - Data Scientist","City-&-County-of-SAN-Francisco","Chesterfield"," MO","C++."
"3458","Research Scientist","Nci-Information-Systems-Inc","Southfield"," MI","Python. SQL. C++. statistics."
"3459","Statistician I","Asml","Boston"," MA","Python. SQL. R. C++."
"3460","Analyst - Business Analytics","Parker-Hannifin","San Antonio"," TX","Python. SQL. R. C++. Tableau."
"3461","Data Scientist - eBusiness","Qualcomm","Denver"," CO","Python. SQL. R. SAS. Excel. C++. Tableau."
"3462","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Micron-Technology-Inc","Mountain View"," CA","Python. R. Excel. C++."
"3463","Intern - Enterprise Data Science","Booz-Allen-Hamilton","Denver"," CO","Python. SQL. R. C++."
"3464","Data Analyst/Scientist","Akuna-Capital","Washington"," DC","Python. SQL. R. SAS. Excel. C++."
"3465","Junior Quantitative Researcher - Machine Learning","Booz-Allen-Hamilton","San Francisco"," CA","R. C++. Tableau."
"3466","Data Architect, Senior","City-&-County-of-SAN-Francisco","Chesterfield"," MO","Python. SQL. C++. Java."
"3467","Statistician I","Nci-Information-Systems-Inc","Columbus"," OH","NoSQL. R. C++. Java."
"3468","Semiconductor Patterning Data Scientist","Asml","Nashville"," TN","SAS. Excel. C++. statistics. Java."
"3469","Data Scientist - eBusiness","Parker-Hannifin","Denver"," CO","Python. R. SAS. C++. Java."
"3470","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Qualcomm","Cleveland"," OH","C++."
"3471","Intern - Enterprise Data Science","Micron-Technology-Inc","San Diego"," CA","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3472","Data Analyst/Scientist","Booz-Allen-Hamilton","Boise"," ID","SQL. C++."
"3473","Junior Quantitative Researcher - Machine Learning","Akuna-Capital","McLean"," VA","Python. SQL. R. C++."
"3474","Data Architect, Senior","Booz-Allen-Hamilton","Chicago"," IL","R. Excel. C++."
"3475","Technology Expert I - Data Scientist","City-&-County-of-SAN-Francisco","Annapolis Junction"," MD","C++."
"3476","Data Scientist","Walmart","Columbus"," OH","Python. R. C++."
"3477","Geospatial Data Scientist","Thyssenkrupp","Cleveland"," OH","C++."
"3478","Data Scientist Front End of Innovation","Booz-Allen-Hamilton","Waltham"," MA","Python. R. Excel. C++. statistics. Java."
"3479","Associate Research Scientist - Machine Learning","Owens-Corning","Charlotte"," NC","Python. SQL. R. SAS. C++. statistics. Tableau."
"3480","Research Analyst","Pearson","Honolulu"," HI","Python. SQL. R. Excel. C++. statistics. Java."
"3481","Data Scientist","Pivotal-Labs-Inc","Boston"," MA","C++."
"3482","Sr. Data Scientist","Noblis","Granville"," OH","Python. SQL. C++. statistics."
"3483","Data Scientist","Ehealth","San Antonio"," TX","Python. SQL. R. C++."
"3484","Statistician I","Thyssenkrupp","Southfield"," MI","Python. SQL. R. C++. Tableau."
"3485","Semiconductor Patterning Data Scientist","Booz-Allen-Hamilton","Boston"," MA","Python. SQL. R. SAS. Excel. C++. Tableau."
"3486","Analyst - Business Analytics","Owens-Corning","Granville"," OH","Python. R. Excel. C++."
"3487","Data Scientist - eBusiness","Pearson","San Antonio"," TX","Python. SQL. R. C++."
"3488","Data Analyst/Scientist","Pivotal-Labs-Inc","Denver"," CO","Python. SQL. R. SAS. Excel. C++."
"3489","Junior Quantitative Researcher - Machine Learning","Noblis","Washington"," DC","R. C++. Tableau."
"3490","Data Architect, Senior","Ehealth","San Francisco"," CA","Python. SQL. C++. Java."
"3491","Technology Expert I - Data Scientist","Reinsurance-Group-of-America","Chesterfield"," MO","NoSQL. R. C++. Java."
"3492","Data Scientist-ISD","Osu-Wexner-Medical-Center","Columbus"," OH","SAS. Excel. C++. statistics. Java."
"3493","Data Scientist","Nci-Information-Systems-Inc","Nashville"," TN","Python. R. SAS. C++. Java."
"3494","Geospatial Data Scientist","Asml","San Jose"," CA","C++."
"3495","Associate Research Scientist - Machine Learning","Parker-Hannifin","Cleveland"," OH","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3496","Research Analyst","Qualcomm","San Diego"," CA","SQL. C++."
"3497","Data Scientist","Micron-Technology-Inc","Boise"," ID","Python. SQL. R. C++."
"3498","Sr. Data Scientist","Booz-Allen-Hamilton","McLean"," VA","R. Excel. C++."
"3499","Data Scientist","Akuna-Capital","Chicago"," IL","C++."
"3500","Sr. Data Scientist","Booz-Allen-Hamilton","Annapolis Junction"," MD","Python. R. C++."
"3501","Research Scientist","Booz-Allen-Hamilton","Pittsburgh"," PA","C++."
"3502","Analyst - Business Analytics","Kulicke-&-Soffa-Industries-Inc","San Francisco"," CA","Python. R. Excel. C++. statistics. Java."
"3503","Data Scientist - eBusiness","Express","Columbus"," OH","Python. SQL. R. SAS. C++. statistics. Tableau."
"3504","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Parker-Hannifin","Nashville"," TN","Python. SQL. R. Excel. C++. statistics. Java."
"3505","Intern - Enterprise Data Science","Mckinsey-&-Company","San Jose"," CA","C++."
"3506","Data Analyst/Scientist","Carolinas-Healthcare-System","Denver"," CO","Python. SQL. C++. statistics."
"3507","Junior Quantitative Researcher - Machine Learning","Kamehameha-Schools","Cleveland"," OH","Python. SQL. R. C++."
"3508","Data Architect, Senior","Walmart","San Diego"," CA","Python. SQL. R. C++. Tableau."
"3509","Statistician I","Walmart","Southfield"," MI","Python. SQL. R. SAS. Excel. C++. Tableau."
"3510","Semiconductor Patterning Data Scientist","Thyssenkrupp","Boston"," MA","Python. R. Excel. C++."
"3511","Analyst - Business Analytics","Booz-Allen-Hamilton","Granville"," OH","Python. SQL. R. C++."
"3512","Data Scientist - eBusiness","Owens-Corning","San Antonio"," TX","Python. SQL. R. SAS. Excel. C++."
"3513","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Pearson","Denver"," CO","R. C++. Tableau."
"3514","Junior Quantitative Researcher - Machine Learning","Pivotal-Labs-Inc","Washington"," DC","Python. SQL. C++. Java."
"3515","Data Architect, Senior","Noblis","San Francisco"," CA","NoSQL. R. C++. Java."
"3516","Technology Expert I - Data Scientist","Ehealth","Chesterfield"," MO","SAS. Excel. C++. statistics. Java."
"3517","Research Scientist","Thyssenkrupp","Nashville"," TN","Python. R. SAS. C++. Java."
"3518","Statistician I","Booz-Allen-Hamilton","San Jose"," CA","C++."
"3519","Semiconductor Patterning Data Scientist","Owens-Corning","Denver"," CO","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3520","Analyst - Business Analytics","Pearson","Cleveland"," OH","SQL. C++."
"3521","Intern - Enterprise Data Science","Pivotal-Labs-Inc","McLean"," VA","Python. SQL. R. C++."
"3522","Data Analyst/Scientist","Noblis","Chicago"," IL","R. Excel. C++."
"3523","Junior Quantitative Researcher - Machine Learning","Ehealth","Annapolis Junction"," MD","C++."
"3524","Data Architect, Senior","Reinsurance-Group-of-America","San Francisco"," CA","Python. R. C++."
"3525","Statistician I","Express","Nashville"," TN","C++."
"3526","Semiconductor Patterning Data Scientist","Parker-Hannifin","San Jose"," CA","Python. R. Excel. C++. statistics. Java."
"3527","Analyst - Business Analytics","Mckinsey-&-Company","Denver"," CO","Python. SQL. R. SAS. C++. statistics. Tableau."
"3528","Data Scientist - eBusiness","Carolinas-Healthcare-System","Cleveland"," OH","Python. SQL. R. Excel. C++. statistics. Java."
"3529","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Kamehameha-Schools","San Diego"," CA","C++."
"3530","Intern - Enterprise Data Science","Walmart","Boise"," ID","Python. SQL. C++. statistics."
"3531","Data Analyst/Scientist","Thyssenkrupp","McLean"," VA","Python. SQL. R. C++."
"3532","Junior Quantitative Researcher - Machine Learning","Booz-Allen-Hamilton","Chicago"," IL","Python. SQL. R. C++. Tableau."
"3533","Data Architect, Senior","Owens-Corning","Annapolis Junction"," MD","Python. SQL. R. SAS. Excel. C++. Tableau."
"3534","Technology Expert I - Data Scientist","Pearson","San Francisco"," CA","Python. R. Excel. C++."
"3535","Statistician I","Thyssenkrupp","Nashville"," TN","Python. SQL. R. C++."
"3536","Semiconductor Patterning Data Scientist","Booz-Allen-Hamilton","San Jose"," CA","Python. SQL. R. SAS. Excel. C++."
"3537","Analyst - Business Analytics","Owens-Corning","Denver"," CO","R. C++. Tableau."
"3538","Data Scientist - eBusiness","Pearson","Cleveland"," OH","Python. SQL. C++. Java."
"3539","Data Analyst/Scientist","Pivotal-Labs-Inc","McLean"," VA","NoSQL. R. C++. Java."
"3540","Junior Quantitative Researcher - Machine Learning","Noblis","Chicago"," IL","SAS. Excel. C++. statistics. Java."
"3541","Data Architect, Senior","Ehealth","Annapolis Junction"," MD","Python. R. SAS. C++. Java."
"3542","Technology Expert I - Data Scientist","Reinsurance-Group-of-America","San Francisco"," CA","C++."
"3543","Statistician I","Osu-Wexner-Medical-Center","Columbus"," OH","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3544","Semiconductor Patterning Data Scientist","Nci-Information-Systems-Inc","Nashville"," TN","SQL. C++."
"3545","Analyst - Business Analytics","Asml","San Jose"," CA","Python. SQL. R. C++."
"3546","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Parker-Hannifin","Cleveland"," OH","R. Excel. C++."
"3547","Intern - Enterprise Data Science","Qualcomm","San Diego"," CA","C++."
"3548","Data Analyst/Scientist","Micron-Technology-Inc","Boise"," ID","Python. R. C++."
"3549","Junior Quantitative Researcher - Machine Learning","Booz-Allen-Hamilton","McLean"," VA","C++."
"3550","Data Architect, Senior","Akuna-Capital","Chicago"," IL","Python. R. Excel. C++. statistics. Java."
"3551","Technology Expert I - Data Scientist","Booz-Allen-Hamilton","Annapolis Junction"," MD","Python. SQL. R. SAS. C++. statistics. Tableau."
"3552","Data Scientist","Walmart","Columbus"," OH","Python. SQL. R. Excel. C++. statistics. Java."
"3553","Geospatial Data Scientist","Thyssenkrupp","Nashville"," TN","C++."
"3554","Data Scientist Front End of Innovation","Booz-Allen-Hamilton","San Jose"," CA","Python. SQL. C++. statistics."
"3555","Associate Research Scientist - Machine Learning","Owens-Corning","Denver"," CO","Python. SQL. R. C++."
"3556","Research Analyst","Pearson","Cleveland"," OH","Python. SQL. R. C++. Tableau."
"3557","Data Scientist","Pivotal-Labs-Inc","McLean"," VA","Python. SQL. R. SAS. Excel. C++. Tableau."
"3558","Sr. Data Scientist","Noblis","Chicago"," IL","Python. R. Excel. C++."
"3559","Data Scientist","Ehealth","Annapolis Junction"," MD","Python. SQL. R. C++."
"3560","Research Scientist","Nci-Information-Systems-Inc","Columbus"," OH","Python. SQL. R. SAS. Excel. C++."
"3561","Statistician I","Asml","Nashville"," TN","R. C++. Tableau."
"3562","Analyst - Business Analytics","Parker-Hannifin","Denver"," CO","Python. SQL. C++. Java."
"3563","Data Scientist - eBusiness","Qualcomm","Cleveland"," OH","NoSQL. R. C++. Java."
"3564","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Micron-Technology-Inc","San Diego"," CA","SAS. Excel. C++. statistics. Java."
"3565","Intern - Enterprise Data Science","Booz-Allen-Hamilton","Boise"," ID","Python. R. SAS. C++. Java."
"3566","Data Analyst/Scientist","Akuna-Capital","McLean"," VA","C++."
"3567","Junior Quantitative Researcher - Machine Learning","Booz-Allen-Hamilton","Chicago"," IL","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3568","Data Architect, Senior","City-&-County-of-SAN-Francisco","Annapolis Junction"," MD","SQL. C++."
"3569","Statistician I","Osu-Wexner-Medical-Center","Nashville"," TN","Python. SQL. R. C++."
"3570","Semiconductor Patterning Data Scientist","Nci-Information-Systems-Inc","San Jose"," CA","R. Excel. C++."
"3571","Analyst - Business Analytics","Asml","Denver"," CO","C++."
"3572","Autonomy - Contributor DSP and Machine Learning Real Time Optimization","Parker-Hannifin","San Diego"," CA","Python. R. C++."
"3573","Intern - Enterprise Data Science","Qualcomm","Boise"," ID","C++."
"3574","Data Analyst/Scientist","Micron-Technology-Inc","McLean"," VA","Python. R. Excel. C++. statistics. Java."
"3575","Junior Quantitative Researcher - Machine Learning","Booz-Allen-Hamilton","Chicago"," IL","Python. SQL. R. SAS. C++. statistics. Tableau."
"3576","Data Architect, Senior","Akuna-Capital","Annapolis Junction"," MD","Python. SQL. R. Excel. C++. statistics. Java."
"3577","Technology Expert I - Data Scientist","Booz-Allen-Hamilton","San Francisco"," CA","C++."
"3578","STATISTICIAN DATA SCIENTIST - ENTERPRISE ANALYTICS","Unc-Health-Care","Charlotte"," NC","Python. SQL. C++. statistics."
"3579","Data Scientist","Indeed","Seattle"," WA","Python. SQL. R. C++."
"3580","Machine Learning Engineer #93356","Sharp-Laboratories-of-America","Houston"," TX","Python. SQL. R. C++. Tableau."
"3581","Data Scientist-ISD","Nci-Information-Systems-Inc","Columbus"," OH","Python. SQL. R. SAS. Excel. C++. Tableau."
"3582","Data Scientist","Asml","Nashville"," TN","Python. R. Excel. C++."
"3583","Data Scientist Front End of Innovation","Parker-Hannifin","Denver"," CO","Python. SQL. R. C++."
"3584","Associate Research Scientist - Machine Learning","Qualcomm","Cleveland"," OH","Python. SQL. R. SAS. Excel. C++."
"3585","Research Analyst","Micron-Technology-Inc","San Diego"," CA","R. C++. Tableau."
"3586","Data Scientist","Booz-Allen-Hamilton","Boise"," ID","Python. SQL. C++. Java."
"3587","Sr. Data Scientist","Akuna-Capital","McLean"," VA","NoSQL. R. C++. Java."
"3588","Data Scientist","Booz-Allen-Hamilton","Chicago"," IL","SAS. Excel. C++. statistics. Java."
"3589","Sr. Data Scientist","City-&-County-of-SAN-Francisco","Annapolis Junction"," MD","Python. R. SAS. C++. Java."
"3590","Data Scientist","Walmart","Columbus"," OH","C++."
"3591","Geospatial Data Scientist","Thyssenkrupp","Nashville"," TN","Python. SQL. NoSQL. R. SAS. Excel. C++. statistics."
"3592","Data Scientist Front End of Innovation","Booz-Allen-Hamilton","San Jose"," CA","SQL. C++."
"3593","Associate Research Scientist - Machine Learning","Owens-Corning","Denver"," CO","Python. SQL. R. C++."
"3594","Research Analyst","Pearson","Cleveland"," OH","R. Excel. C++."
"3595","Data Scientist","Pivotal-Labs-Inc","McLean"," VA","C++."
"3596","Sr. Data Scientist","Noblis","Chicago"," IL","Python. R. C++."
"3597","Data Scientist","Ehealth","Annapolis Junction"," MD","C++."
"3598","Data Scientist positions in Natural Language Processing","Express","Nashville"," TN","Python. R. Excel. C++. statistics. Java."
